analog0
0.16113281
0.25878906
0.26367188
0.22949219
0.22949219
0.20507812
0.20507812
0.25390625
0.24414062
0.25878906
0.234375
0.21484375
0.21484375
0.20996094
0.2783203
0.28320312
0.2734375
0.22949219
0.21484375
0.21484375
0.20507812
0.20996094
0.18554688
0.19042969
0.18554688
0.17578125
0.18066406
0.21484375
0.21484375
0.1953125
0.17089844
0.20996094
0.1953125
0.17089844
0.16113281
0.18554688
0.18554688
0.17089844
0.20507812
0.20507812
0.21972656
0.24902344
0.2734375
0.28808594
0.28808594
0.25878906
0.24414062
0.22460938
0.20996094
0.21484375
0.25390625
0.33203125
0.3076172
0.3076172
0.37597656
0.40039062
0.3466797
0.41015625
0.41015625
0.36132812
0.36132812
0.40527344
0.390625
0.40039062
0.390625
0.5078125
0.5175781
0.61035156
0.76660156
0.76660156
0.7421875
0.7714844
0.8496094
0.9326172
0.9667969
0.9326172
0.9326172
0.92285156
1.0644531
1.1132812
0.96191406
0.9863281
0.9375
0.87402344
0.95214844
0.95214844
0.87890625
1.1425781
1.1572266
1.2011719
1.0839844
1.1035156
1.1035156
1.1230469
1.1914062
1.2744141
1.2939453
1.2353516
1.0546875
1.0595703
1.1572266
1.1572266
1.0644531
1.1572266
1.1572266
1.1962891
1.328125
1.3427734
1.1865234
1.1035156
1.1035156
1.3769531
1.3183594
1.2744141
1.1865234
1.1181641
1.1474609
1.1474609
1.5527344
1.6650391
1.6601562
1.6699219
1.9433594
2.4365234
2.915039
2.915039
3.0810547
4.0185547
3.90625
3.6669922
3.203125
3.0517578
3.5107422
3.5107422
3.540039
3.3154297
3.5205078
3.2617188
3.4423828
3.5449219
3.2617188
3.2617188
3.1689453
3.3300781
3.203125
3.227539
3.803711
3.8623047
4.0429688
4.326172
4.326172
3.9257812
4.1601562
3.7060547
3.9257812
3.7988281
4.21875
4.2822266
4.2822266
4.1210938
3.4667969
3.1835938
3.59375
3.6865234
3.803711
3.803711
3.959961
4.4970703
4.716797
4.609375
4.1796875
3.7304688
3.7060547
3.3886719
3.3886719
3.4814453
3.0175781
4.6191406
4.501953
3.9648438
3.9013672
3.7988281
3.7988281
3.3886719
3.100586
3.046875
2.7685547
2.3486328
2.1289062
1.9482422
1.9482422
1.8115234
1.5673828
1.8066406
1.5966797
1.3769531
1.1962891
1.2695312
1.6943359
1.6943359
1.4550781
1.2402344
1.0351562
0.84472656
0.75683594
0.703125
0.71777344
0.71777344
0.6591797
0.56152344
0.6347656
0.6591797
0.5517578
0.4638672
0.4736328
0.4736328
0.56152344
0.52246094
0.41992188
0.60058594
0.52734375
0.44433594
0.44433594
0.44433594
0.4345703
0.5175781
0.4736328
0.64453125
0.5908203
0.5175781
0.56152344
0.56152344
0.60058594
0.5957031
0.5566406
0.5371094
0.47851562
0.60058594
0.546875
0.546875
0.546875
0.47851562
0.49804688
0.52246094
0.5175781
0.46875
0.46875
0.4638672
0.49804688
0.45410156
0.45410156
0.3955078
0.37597656
0.3857422
0.3466797
0.3466797
0.32714844
0.34179688
0.3515625
0.3466797
0.32714844
0.28808594
0.33203125
0.33203125
0.2734375
0.23925781
0.29785156
0.3076172
0.2734375
0.2783203
0.28320312
0.28320312
0.390625
0.3564453
0.48339844
0.5957031
0.5419922
0.56640625
0.60058594
0.60546875
0.60546875
0.56152344
0.6347656
0.6347656
0.7763672
0.83496094
0.9326172
0.9326172
1.1572266
1.1425781
1.1572266
1.1767578
1.0498047
0.87402344
0.92285156
0.92285156
0.9716797
0.99121094
0.83496094
0.7421875
0.8886719
1.2353516
1.0693359
0.95703125
0.95703125
1.171875
1.1132812
1.0253906
0.92285156
0.92285156
0.9082031
1.0107422
1.0107422
1.1035156
1.0888672
0.9082031
1.3427734
1.3623047
1.3037109
1.3720703
1.3720703
1.4648438
1.8066406
1.6748047
1.5771484
1.4208984
1.6015625
1.5478516
1.5478516
1.7285156
2.084961
2.0458984
2.1582031
2.0019531
2.0996094
1.8896484
1.8896484
2.1777344
2.1386719
1.796875
1.9580078
2.3779297
2.5732422
2.446289
2.446289
2.6904297
2.5048828
2.290039
2.3779297
2.475586
2.211914
2.2314453
2.2314453
2.3925781
2.3876953
2.5292969
2.2021484
2.03125
2.6269531
2.6269531
2.6269531
2.5830078
2.9394531
2.7734375
2.836914
2.6074219
2.9345703
3.2470703
3.8623047
3.8623047
3.7011719
3.1738281
2.9638672
3.2861328
3.1689453
3.1298828
3.1298828
3.1445312
2.631836
2.5048828
2.8417969
2.7441406
2.6464844
2.4365234
1.9433594
1.9433594
1.6894531
1.8554688
1.796875
1.6357422
1.4306641
1.2207031
1.2207031
1.1376953
1.1376953
0.9765625
0.83496094
0.75683594
0.8886719
0.78125
0.64941406
0.64941406
0.6542969
0.5957031
0.5810547
0.546875
0.4638672
0.4736328
0.5371094
0.5371094
0.45898438
0.48339844
0.5029297
0.4736328
0.45898438
0.49316406
0.6201172
0.6201172
0.61035156
0.7373047
0.7910156
0.8300781
0.95703125
0.8300781
0.7324219
0.7910156
0.7910156
0.7324219
0.7421875
1.0498047
1.0546875
1.0742188
1.2255859
1.2255859
1.2109375
1.2109375
1.1523438
1.0351562
1.1621094
1.3232422
1.3232422
1.3037109
1.3037109
1.3232422
1.3818359
1.4746094
1.5722656
1.5332031
1.4355469
1.3085938
