analog0
0.37597656
0.14160156
0.15136719
0.14648438
0.15136719
0.14160156
0.13671875
0.13671875
0.14160156
0.14648438
0.15625
0.14648438
0.15625
0.20019531
0.24414062
0.26367188
0.3125
0.30273438
0.18066406
0.17578125
0.14160156
0.08300781
0.09277344
0.07324219
0.053710938
0.048828125
0.048828125
0.048828125
0.24414062
0.20507812
0.2685547
0.3173828
0.7861328
0.25878906
0.21972656
0.41015625
0.26367188
0.30273438
0.52734375
1.1181641
1.2646484
0.91796875
0.61035156
0.40039062
0.3076172
0.24902344
0.40527344
0.390625
0.43945312
0.40527344
0.4248047
0.4248047
0.38085938
0.32226562
0.3125
0.28320312
0.234375
0.24902344
0.24414062
0.23925781
0.20507812
0.38085938
0.2783203
0.5029297
0.3955078
0.25878906
0.23925781
0.24902344
0.23925781
0.33691406
0.37597656
0.5078125
0.68847656
0.5810547
0.32714844
0.40039062
0.34179688
0.390625
0.48339844
0.5419922
1.0058594
0.76660156
0.5859375
0.56640625
0.37109375
0.44433594
0.52246094
0.40527344
0.390625
0.3955078
0.3125
0.2783203
0.3125
